"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco","SalarioNuevo"
"5980",8002,15625905,"Griffen",592,"España","Masculino",41,7050,0,2,1,0,65906.07,0,78428.2233
"5981",7072,15714062,"Millar",690,"Francia","Femenino",40,7210,77641.99,1,0,0,189051.59,1,224971.3921
"5982",8046,15581811,"Chukwubuikem",678,"Alemania","Femenino",30,5328,139676.95,2,0,1,16146,0,19213.74
"5983",7353,15764170,"Pinto",647,"Alemania","Masculino",44,2798,93960.35,1,1,0,36579.53,1,43529.6407
"5984",4146,15801658,"Summers",580,"Francia","Masculino",55,4004,104305.74,1,0,1,175750.21,0,209142.7499
"5985",8154,15713267,"Zimmer",779,"España","Femenino",34,3657,0,2,0,1,111676.63,0,132895.1897
"5986",6355,15667093,"Onio",673,"Francia","Masculino",37,9702,0,1,1,1,13624.02,0,16212.5838
"5987",4428,15752081,"Vassiliev",468,"Francia","Femenino",56,1517,0,3,0,1,62256.87,1,74085.6753
"5988",477,15761783,"Shah",577,"Francia","Masculino",41,9135,0,1,1,1,167621.18,0,199469.2042
"5989",1456,15718406,"Marshall",540,"Francia","Masculino",41,10013,0,2,1,0,121098.65,0,144107.3935
"5990",8843,15713608,"Tuan",850,"Francia","Femenino",41,3849,0,2,1,1,34827.43,0,41444.6417
"5991",2060,15791268,"Neumann",565,"España","Masculino",38,3234,122447.76,1,0,0,67339.34,0,80133.8146
"5992",7174,15649086,"Patterson",596,"Francia","Masculino",42,7897,0,2,1,1,121568.37,0,144666.3603
"5993",6357,15713604,"Rossi",425,"Alemania","Masculino",40,10931,166776.6,2,0,1,172646.88,0,205449.7872
"5994",335,15632185,"Yermolayev",663,"Francia","Femenino",42,7523,82228.67,2,1,0,71359.78,0,84918.1382
"5995",8785,15773512,"Bischof",627,"España","Femenino",25,5213,0,1,1,1,194313.93,0,231233.5767
"5996",6360,15804002,"Kovalev",691,"Francia","Femenino",33,3903,128306.83,1,1,1,113580.79,0,135161.1401
"5997",9732,15567339,"Shaw",735,"Francia","Masculino",73,10113,0,1,1,1,114283.33,0,135997.1627
"5998",999,15710553,"Yin",555,"Alemania","Masculino",48,5612,142055.41,2,0,1,79134.78,0,94170.3882
"5999",294,15663478,"Baldwin",729,"Francia","Masculino",32,1533,93694.42,1,1,1,79919.13,0,95103.7647
"6000",8898,15630592,"Sanders",516,"Francia","Femenino",45,8446,0,1,1,0,95273.73,1,113375.7387
"6001",1809,15795640,"Mai",683,"Alemania","Femenino",35,7657,132371.3,2,0,0,186123.57,0,221487.0483
"6002",5811,15689661,"Gorbunov",663,"Francia","Masculino",22,7967,0,2,0,1,131827.15,0,156874.3085
"6003",6808,15800784,"Bruce",645,"Francia","Masculino",42,5384,98298.18,1,1,1,676.06,0,804.5114
"6004",2431,15594902,"Lombardi",518,"Francia","Masculino",38,2939,90957.81,1,0,1,162304.59,0,193142.4621
"6005",4421,15804853,"McVey",781,"Francia","Femenino",48,7929,57098.96,1,1,0,85644.06,1,101916.4314
"6006",5124,15664897,"Bryant",682,"Francia","Femenino",35,6543,181166.44,1,1,1,63737.19,1,75847.2561
"6007",2750,15657349,"Carter",803,"Alemania","Femenino",50,10039,98173.02,1,0,0,22457.25,1,26724.1275
"6008",7071,15772381,"Brient",589,"Alemania","Masculino",38,5611,92219.21,1,1,0,99106.97,0,117937.2943
"6009",480,15637427,"Lu",461,"España","Femenino",25,9160,0,2,1,1,15306.29,0,18214.4851
"6010",3239,15608246,"Wentcher",736,"Alemania","Femenino",36,10089,103914.17,1,1,1,110035.88,1,130942.6972
"6011",6722,15744914,"Moore",539,"Alemania","Masculino",42,10589,177728.55,1,1,0,105013.63,0,124966.2197
"6012",9984,15591344,"Donnelly",715,"España","Masculino",42,7837,0,2,1,1,128745.69,0,153207.3711
"6013",5317,15795954,"Ndukaku",746,"Francia","Masculino",35,3232,172274.01,1,1,0,22374.97,0,26626.2143
"6014",1259,15616709,"Bunton",587,"Alemania","Femenino",38,2245,132122.42,2,0,0,31730.32,0,37759.0808
"6015",9218,15618581,"Diribe",668,"España","Masculino",25,2549,0,2,1,1,135112.09,0,160783.3871
"6016",5457,15813844,"Barnes",703,"Francia","Masculino",37,1243,105961.68,2,0,1,74158.8,0,88248.972
"6017",5468,15796910,"Tsui",625,"España","Femenino",57,5197,0,1,0,0,84106.17,1,100086.3423
"6018",3741,15786078,"Loginov",850,"Francia","Femenino",28,7579,0,2,1,0,185821.41,0,221127.4779
"6019",4093,15716276,"Kennedy",709,"Francia","Femenino",34,8294,111669.68,1,1,0,57029.66,0,67865.2954
"6020",9058,15610140,"He",601,"Francia","Femenino",34,4054,0,2,1,0,27022.57,0,32156.8583
"6021",8853,15811958,"Medland",850,"Alemania","Masculino",44,9373,112755.34,2,0,0,158171.36,0,188223.9184
"6022",5738,15619857,"Crawford",605,"Francia","Femenino",64,1613,129555.7,1,1,1,13601.79,0,16186.1301
"6023",4456,15641934,"Manna",749,"España","Femenino",46,6909,66582.81,1,1,0,78753.12,1,93716.2128
"6024",1505,15593510,"Capon",638,"Alemania","Femenino",33,7767,129335.65,1,1,1,56585.2,1,67336.388
"6025",9860,15658057,"Padovesi",812,"España","Femenino",44,2677,0,3,1,0,66926.83,1,79642.9277
"6026",9483,15735688,"Horsley",753,"Francia","Femenino",31,7000,106596.29,1,0,0,91305.77,0,108653.8663
"6027",7173,15787772,"Hansen",759,"Francia","Femenino",38,2000,104091.29,1,0,0,91561.91,0,108958.6729
"6028",5437,15610403,"Anderson",659,"Francia","Masculino",43,4037,106086.42,2,1,0,26900.63,0,32011.7497
"6029",834,15815615,"Kung",681,"Francia","Masculino",36,7641,141952.07,1,1,1,185144.08,0,220321.4552
"6030",8657,15681026,"Lucciano",795,"Alemania","Femenino",33,10961,104552.72,1,1,1,120853.83,1,143816.0577
"6031",4965,15775335,"Ellis",635,"Alemania","Femenino",48,4284,81556.89,2,1,0,191914.37,0,228378.1003
"6032",9272,15746326,"Fields",591,"Francia","Masculino",43,2358,0,2,0,1,198926.36,0,236722.3684
"6033",1382,15715297,"Yuan",779,"Alemania","Femenino",40,3016,75470.23,1,1,1,52894.01,0,62943.8719
"6034",7169,15755521,"Ma",660,"Francia","Femenino",48,9391,90044.32,2,0,1,187604.97,1,223249.9143
"6035",8241,15599552,"Conway",639,"España","Femenino",54,2551,0,2,1,1,53843.71,0,64074.0149
"6036",2173,15767488,"Berry",680,"España","Masculino",36,10165,0,2,1,0,20109.21,0,23929.9599
"6037",4037,15584776,"Shen",847,"España","Femenino",37,6108,112712.17,1,1,0,116097.26,0,138155.7394
"6038",4602,15663987,"Wright",723,"España","Masculino",30,9532,0,3,1,0,164647.72,1,195930.7868
"6039",9838,15697183,"Uchenna",685,"España","Masculino",43,1597,0,2,1,0,107811.28,0,128295.4232
"6040",2295,15730076,"Osborne",651,"Francia","Masculino",45,1572,0,1,1,0,67740.08,1,80610.6952
"6041",921,15587581,"Russo",785,"Alemania","Femenino",33,2851,136624.6,2,1,1,169117.74,0,201250.1106
"6042",1946,15575498,"Gould",705,"Francia","Femenino",39,5795,149379.66,2,1,0,96075.55,0,114329.9045
"6043",3941,15809901,"Johnstone",755,"Francia","Masculino",36,5358,0,2,1,0,176809.87,0,210403.7453
"6044",3722,15632575,"Moore",559,"Francia","Femenino",70,2867,0,1,1,1,122996.76,0,146366.1444
"6045",4191,15595592,"Lai",708,"Francia","Femenino",59,5755,0,1,1,0,179673.11,1,213811.0009
"6046",3618,15724334,"Alekseyeva",529,"Francia","Masculino",22,2203,0,1,1,0,151169.83,0,179892.0977
"6047",7658,15739502,"Amaechi",549,"Alemania","Femenino",31,3412,135020.21,2,1,1,23343.18,0,27778.3842
"6048",5441,15599591,"Martin",600,"Alemania","Femenino",39,7792,88477.36,2,1,0,58632.37,0,69772.5203
"6049",8535,15684419,"Wallace",709,"España","Femenino",37,6829,0,3,1,0,71738.56,0,85368.8864
"6050",9095,15641860,"Bradley",764,"Alemania","Masculino",34,8761,108760.27,2,1,0,166324.79,1,197926.5001
"6051",5710,15642468,"Clark",697,"Francia","Masculino",42,3384,132739.26,2,0,0,174667.65,0,207854.5035
"6052",8438,15575759,"Bentley",583,"España","Femenino",40,6508,54428.37,1,1,0,109638.78,1,130470.1482
"6053",8150,15726032,"Enyinnaya",608,"Francia","Masculino",33,1466,89968.69,1,1,0,68777.26,0,81844.9394
"6054",6516,15733361,"Davide",651,"Alemania","Femenino",45,10534,86714.06,1,1,0,85869.89,1,102185.1691
"6055",1682,15777599,"Esposito",746,"Alemania","Masculino",34,6018,141806,2,1,1,183494.87,0,218358.8953
"6056",7393,15683892,"Fraser",677,"Alemania","Femenino",26,7963,102395.79,1,1,0,119368.99,0,142049.0981
"6057",8910,15725002,"Smith",749,"Francia","Masculino",37,8615,0,2,1,0,20306.79,0,24165.0801
"6058",3332,15773071,"Serena",780,"España","Femenino",33,7137,145580.61,1,1,1,154598.56,0,183972.2864
"6059",4099,15642137,"Fang",695,"España","Femenino",39,4686,0,2,0,0,102763.69,0,122288.7911
"6060",4467,15679200,"Crawford",580,"España","Masculino",29,1195,61710.44,2,1,0,128077.8,0,152412.582
"6061",3761,15642022,"Zito",621,"España","Masculino",34,5791,0,1,0,0,47972.65,0,57087.4535
"6062",888,15807900,"Chineze",575,"Francia","Masculino",36,10406,0,1,1,1,55868.97,1,66484.0743
"6063",7367,15766044,"Cameron",642,"Alemania","Masculino",49,10235,120688.61,1,1,0,24770.22,1,29476.5618
"6064",5913,15745088,"Chen",443,"Alemania","Femenino",29,1364,99027.61,2,1,0,10940.4,0,13019.076
"6065",5954,15687626,"Zhirov",527,"Francia","Masculino",39,10785,0,2,1,0,167183.07,1,198947.8533
"6066",8918,15761023,"Murphy",554,"Alemania","Femenino",43,4539,120847.11,1,1,0,7611.61,1,9057.8159
"6067",25,15577018,"Tsao",684,"Alemania","Femenino",26,9614,114035.39,1,0,0,96885.19,0,115293.3761
"6068",8207,15735388,"Wayn",717,"Francia","Femenino",25,3342,108664.85,2,1,0,190011.85,0,226114.1015
"6069",9359,15720929,"Kazantseva",604,"Francia","Femenino",47,5207,62094.71,3,0,0,9308.1,1,11076.639
"6070",8996,15772632,"Ts'ui",680,"Francia","Femenino",34,3443,0,2,1,0,167035.07,0,198771.7333
"6071",8258,15763515,"Shih",513,"Francia","Masculino",30,6814,0,2,1,0,162523.66,0,193403.1554
"6072",9548,15617052,"Watson",782,"Francia","Masculino",34,9784,0,1,1,0,183021.06,1,217795.0614
"6073",840,15687828,"Gorshkov",644,"España","Femenino",31,10703,86006.3,1,1,1,73922.95,0,87968.3105
"6074",3466,15657771,"Ts'ui",537,"Francia","Masculino",37,10959,0,1,1,1,17802.42,0,21184.8798
"6075",8559,15605684,"Phelan",664,"Francia","Femenino",31,4313,104158.84,1,1,0,134169.85,0,159662.1215
"6076",4839,15756481,"Garcia",636,"Francia","Femenino",39,5240,118336.14,1,1,0,184691.77,0,219783.2063
"6077",6891,15807305,"Watkins",805,"Francia","Masculino",39,8939,0,1,0,0,166650.32,0,198313.8808
"6078",2979,15608114,"Manfrin",587,"España","Masculino",62,1998,121286.27,1,0,1,6776.92,0,8064.5348
"6079",3979,15661670,"Chidozie",524,"Alemania","Femenino",31,1119,107818.63,1,1,0,199725.39,1,237673.2141
"6080",7956,15685844,"White",518,"Alemania","Femenino",35,2849,141665.63,1,0,1,192776.64,0,229404.2016
"6081",6062,15660475,"Ndubueze",411,"Francia","Femenino",54,10172,0,1,0,1,76621.49,0,91179.5731
"6082",1182,15764293,"Konovalova",490,"Francia","Masculino",33,7120,0,2,1,1,80792.83,0,96143.4677
"6083",3702,15679738,"Brown",527,"España","Femenino",35,6987,0,1,1,0,98031.53,1,116657.5207
"6084",4335,15799790,"Carter",763,"Francia","Masculino",35,6488,0,1,1,1,31372.91,0,37333.7629
"6085",3463,15714227,"Kelly",672,"Francia","Femenino",53,2454,0,1,1,1,136910.18,0,162923.1142
"6086",4893,15811200,"Ts'ao",831,"Francia","Femenino",34,6437,0,2,0,0,165840.94,0,197350.7186
"6087",8922,15784320,"Lenhardt",632,"Francia","Femenino",44,4304,133793.89,1,1,1,34607.14,1,41182.4966
"6088",3250,15778947,"Sullivan",628,"Francia","Masculino",36,5232,0,2,1,1,8742.91,0,10404.0629
"6089",3727,15632850,"T'ang",731,"Francia","Masculino",37,9550,0,2,1,1,170338.35,0,202702.6365
"6090",7716,15613786,"Ogbonnaya",818,"España","Masculino",26,1465,0,2,1,1,167036.94,0,198773.9586
"6091",5167,15668594,"Diggs",620,"Alemania","Femenino",25,9540,137712.01,1,1,1,76197.05,0,90674.4895
"6092",708,15740442,"May",603,"Francia","Masculino",51,9898,186825.57,1,1,0,93739.71,1,111550.2549
"6093",5266,15809830,"Belisario",630,"Francia","Masculino",50,6417,0,2,0,1,79377.45,0,94459.1655
"6094",1426,15780716,"Colombo",686,"Alemania","Masculino",39,9613,129626.19,2,1,1,103220.56,0,122832.4664
"6095",712,15784958,"Allan",797,"Francia","Femenino",55,5607,0,4,1,1,49418.87,1,58808.4553
"6096",4618,15717984,"Longo",477,"Francia","Masculino",47,7139,144900.58,1,1,0,61315.37,1,72965.2903
"6097",324,15646276,"Metcalfe",831,"Francia","Femenino",32,2394,146033.62,1,1,0,191260.74,0,227600.2806
"6098",1973,15723884,"Nekrasova",758,"España","Masculino",40,8093,0,2,0,0,96097.65,0,114356.2035
"6099",907,15724536,"Chin",560,"España","Femenino",28,4109,0,2,1,1,120880.72,0,143848.0568
"6100",3035,15667462,"Duncan",707,"España","Masculino",43,7219,0,2,1,0,118368.2,0,140858.158
"6101",2972,15784010,"Williamson",666,"Alemania","Masculino",33,10451,124125.26,1,1,0,81884.8,0,97442.912
"6102",3333,15584812,"Overby",693,"España","Femenino",39,10428,0,2,0,0,81901.6,0,97462.904
"6103",2139,15654870,"Longo",759,"Francia","Femenino",45,8946,0,2,1,1,99251.24,0,118108.9756
"6104",4783,15683677,"Schiavone",769,"España","Masculino",39,2738,0,1,1,1,47722.79,0,56790.1201
"6105",7423,15658577,"Massie",629,"Francia","Femenino",37,7001,99546.25,3,0,1,25136.95,1,29912.9705
"6106",6543,15663410,"Piccio",771,"España","Masculino",51,6364,135506.58,3,1,1,152479.64,1,181450.7716
"6107",8850,15775809,"Holloway",677,"Alemania","Femenino",26,9420,98723.67,1,0,1,151146.67,0,179864.5373
"6108",6515,15795759,"Bergamaschi",698,"Alemania","Femenino",52,8801,107906.75,1,1,0,168886.39,1,200974.8041
"6109",4690,15619708,"Harker",745,"Francia","Masculino",25,1816,157993.15,2,1,0,146041.45,0,173789.3255
"6110",7980,15739438,"Reed",539,"Francia","Masculino",30,1356,0,2,1,0,160979.66,0,191565.7954
"6111",1876,15615254,"Clark",555,"Francia","Masculino",40,6024,43028.77,1,1,0,170514.21,0,202911.9099
"6112",5685,15672983,"Fernando",678,"España","Femenino",27,9469,87099.85,2,1,0,149550.95,0,177965.6305
"6113",1333,15763613,"Barlow",581,"Francia","Masculino",30,5554,0,2,1,0,199464.08,0,237362.2552
"6114",4066,15623521,"Sozonov",838,"España","Masculino",43,1995,123105.88,2,1,0,145765.83,0,173461.3377
"6115",3162,15696733,"McKenzie",724,"Francia","Masculino",29,10568,0,1,1,0,8982.75,0,10689.4725
"6116",430,15602554,"Vorobyova",664,"Francia","Femenino",31,4817,114519.57,2,0,1,79222.02,0,94274.2038
"6117",2867,15698786,"Marcelo",819,"Francia","Femenino",39,1645,133102.92,1,1,0,27046.46,1,32185.2874
"6118",3909,15653404,"Aliyev",684,"España","Femenino",24,7750,79263.9,1,0,1,196574.48,0,233923.6312
"6119",1960,15702806,"Martin",696,"España","Masculino",24,7271,0,1,0,0,10883.52,0,12951.3888
"6120",6499,15689168,"Munro",531,"España","Masculino",37,3098,143407.29,2,0,1,84402.46,0,100438.9274
"6121",2582,15767264,"Lawson",465,"Alemania","Masculino",53,8035,117438.17,1,0,0,74898.8,1,89129.572
"6122",208,15771636,"Marshall",793,"España","Femenino",36,2782,0,1,0,0,148993.47,0,177302.2293
"6123",9085,15739692,"Tsui",679,"Francia","Masculino",42,10775,0,2,0,0,71823.15,0,85469.5485
"6124",7329,15650288,"Summers",634,"Alemania","Masculino",35,1712,116269.01,1,1,0,129964.94,0,154658.2786
"6125",1904,15661532,"Butusov",650,"Francia","Femenino",31,5595,160566.11,2,0,0,27073.81,0,32217.8339
"6126",8381,15595388,"Yeh",594,"Francia","Femenino",30,3811,0,2,1,1,124071.71,0,147645.3349
"6127",3632,15567446,"Coffman",646,"Alemania","Masculino",39,1598,111574.41,1,1,1,30838.51,0,36697.8269
"6128",855,15638494,"Salinas",625,"Alemania","Femenino",39,10951,129845.26,1,1,1,96444.88,0,114769.4072
"6129",8658,15655335,"Becher",590,"Francia","Masculino",36,10681,0,2,1,0,48876.84,0,58163.4396
"6130",6138,15723720,"McKenzie",591,"Francia","Femenino",31,2921,0,2,0,1,48778.46,0,58046.3674
"6131",1720,15797227,"Otutodilinna",754,"Francia","Masculino",28,1779,0,2,1,1,52615.62,0,62612.5878
"6132",5062,15641604,"Frolova",850,"Francia","Femenino",55,6135,98488.08,1,1,0,155879.57,1,185496.6883
"6133",6677,15764604,"Sutherland",586,"Francia","Femenino",35,4176,164769.02,3,1,0,119814.25,1,142578.9575
"6134",7582,15666823,"Nebechi",425,"Francia","Masculino",39,3268,0,2,1,0,197226.32,0,234699.3208
"6135",326,15565806,"Toosey",532,"Francia","Masculino",38,4417,0,2,0,0,30583.95,0,36394.9005
"6136",8530,15624595,"Chiang",512,"España","Femenino",35,8235,124580.69,1,1,1,18785.48,0,22354.7212
"6137",9504,15706463,"Yang",597,"Francia","Femenino",36,5911,0,2,1,1,7156.09,0,8515.7471
"6138",4141,15811415,"Jenks",691,"Francia","Femenino",44,9720,134066.1,2,1,1,197572.41,0,235111.1679
"6139",2151,15574523,"Cheng",576,"Francia","Masculino",39,10829,0,2,1,1,68814.23,0,81888.9337
"6140",8106,15781234,"Y?an",609,"Francia","Femenino",35,7021,147900.43,1,1,0,140000.29,0,166600.3451
"6141",9320,15745375,"Nnanna",640,"Alemania","Masculino",23,8161,72012.76,1,1,0,161333.13,0,191986.4247
"6142",2216,15594720,"Scott",460,"Alemania","Femenino",35,1368,102742.91,2,1,1,189339.6,0,225314.124
"6143",3334,15711446,"Sinclair",569,"España","Femenino",51,8026,0,3,1,0,75084.96,1,89351.1024
"6144",139,15785920,"Black",687,"Alemania","Masculino",35,9667,125141.24,2,1,1,148537.07,0,176759.1133
"6145",6174,15784130,"He",850,"Alemania","Femenino",30,4443,154870.28,1,1,1,54191.38,0,64487.7422
"6146",865,15600912,"Gorshkov",706,"Alemania","Masculino",32,9210,88348.43,2,1,1,104181.78,0,123976.3182
"6147",1386,15584462,"Liang",739,"Francia","Masculino",34,10529,0,1,1,0,60584.33,0,72095.3527
"6148",6025,15743617,"Chesnokova",713,"Alemania","Masculino",47,5458,95994.98,1,1,0,197529.23,0,235059.7837
"6149",5885,15706899,"Ma",559,"Francia","Masculino",34,2134,0,2,1,1,66721.98,0,79399.1562
"6150",8183,15812888,"Perreault",447,"Francia","Masculino",41,6701,0,4,1,1,197490.39,1,235013.5641
"6151",2454,15785373,"Wong",717,"España","Femenino",42,6646,190305.78,1,1,0,99347.8,1,118223.882
"6152",6058,15629390,"Liao",653,"Francia","Masculino",37,7702,135847.47,1,1,0,144880.81,0,172408.1639
"6153",6497,15732740,"Plant",765,"España","Femenino",32,3123,178095.55,1,0,0,47247.56,0,56224.5964
"6154",84,15775663,"Otitodilichukwu",712,"Alemania","Masculino",53,4343,134729.99,2,1,1,132702.64,0,157916.1416
"6155",8704,15756425,"Barnes",660,"Francia","Masculino",30,5390,146301.31,1,0,0,96847.91,0,115249.0129
"6156",3342,15790599,"Yin",756,"Alemania","Femenino",39,10131,149363.12,2,1,1,109098.39,0,129827.0841
"6157",5792,15743532,"Ball",704,"Alemania","Masculino",27,2261,147004.34,1,1,0,64381.33,1,76613.7827
"6158",4228,15689614,"Teng",687,"España","Femenino",63,1568,137715.66,1,1,1,37938.74,0,45147.1006
"6159",9466,15795151,"Hartzler",705,"Francia","Femenino",38,4792,123894.43,1,1,0,21177.1,0,25200.749
"6160",2998,15648075,"Hebert",686,"Alemania","Femenino",47,2071,170935.94,1,1,0,173179.79,1,206083.9501
"6161",8484,15596914,"Shaw",630,"Alemania","Femenino",31,1829,112373.49,2,1,1,131167.98,0,156089.8962
"6162",2192,15715003,"Ko",625,"España","Femenino",49,2052,80816.45,1,1,1,20018.79,0,23822.3601
"6163",776,15782236,"Gibbs",735,"España","Masculino",34,1513,0,2,0,0,71095.41,0,84603.5379
"6164",7905,15606755,"Moretti",597,"España","Femenino",46,4444,0,2,1,0,58667.16,1,69813.9204
"6165",1452,15768340,"Beavers",642,"Alemania","Femenino",19,7320,113905.48,1,1,1,176137.2,0,209603.268
"6166",4744,15657829,"Fanucci",806,"Alemania","Masculino",30,7408,168078.83,1,1,0,85028.36,1,101183.7484
"6167",1214,15660768,"L?",604,"Francia","Masculino",40,6199,84315.02,1,0,0,36209.1,0,43088.829
"6168",2131,15683027,"Chang",570,"Alemania","Masculino",29,5750,122028.65,2,1,1,173792.77,0,206813.3963
"6169",283,15793688,"Bancks",669,"Francia","Masculino",50,7498,201009.64,1,1,0,158032.5,1,188058.675
"6170",9554,15746490,"Wollstonecraft",648,"España","Femenino",53,1912,111201.41,1,1,1,121542.29,0,144635.3251
"6171",8277,15654700,"Fallaci",523,"Francia","Femenino",40,1899,102967.41,1,1,0,128702.1,1,153155.499
"6172",7187,15747647,"Iadanza",589,"España","Femenino",27,9203,0,2,1,0,144181.48,0,171575.9612
"6173",5269,15641629,"P'eng",537,"España","Femenino",38,3458,0,2,0,1,41233.97,0,49068.4243
"6174",2758,15566988,"Iqbal",656,"Alemania","Femenino",46,6932,141535.52,1,1,0,50595.15,1,60208.2285
"6175",7320,15738248,"Lo",662,"Francia","Femenino",37,5547,0,2,1,0,151871.84,0,180727.4896
"6176",9764,15763107,"Little",700,"Francia","Femenino",30,5113,0,1,1,1,174971.64,0,208216.2516
"6177",2400,15767818,"Graham",640,"Francia","Masculino",55,10409,132436.34,1,1,0,978.66,0,1164.6054
"6178",1010,15683007,"Torode",739,"Alemania","Femenino",25,10943,113113.12,1,1,0,129181.27,0,153725.7113
"6179",2540,15629078,"Matthias",850,"Alemania","Femenino",45,2899,127258.79,1,1,1,192744.23,1,229365.6337
"6180",7668,15583076,"Deleon",588,"Alemania","Masculino",41,7640,106116.56,2,1,0,198766.61,0,236532.2659
"6181",1185,15713374,"Jarvis",689,"Alemania","Masculino",67,4734,157094.78,1,1,1,99490.01,0,118393.1119
"6182",2814,15751208,"Pirozzi",684,"España","Masculino",56,1064,78707.16,1,1,1,99398.36,0,118284.0484
"6183",807,15724851,"Farmer",507,"Alemania","Masculino",31,8268,111589.67,1,1,0,150037.19,0,178544.2561
"6184",5533,15756196,"Tsou",682,"Francia","Masculino",50,6016,121818.84,2,0,1,124151.37,0,147740.1303
"6185",9217,15678210,"Robson",684,"Francia","Masculino",38,8179,105069.98,2,1,1,198355.28,0,236042.7832
"6186",6844,15664754,"Steele",640,"Alemania","Masculino",39,2877,131607.28,4,0,1,6981.43,1,8307.9017
"6187",6593,15714981,"Sabbatini",476,"Francia","Masculino",37,4965,0,1,1,1,55775.84,1,66373.2496
