"","X","IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
"5790",5769,15565878,"Bates",631,"España","Masculino",29,7882,0,2,1,1,197963.46,0
"5791",2360,15577064,"Onyekaozulu",592,"Alemania","Masculino",36,3518,104702.65,2,1,0,107948.72,0
"5792",4938,15757521,"Ricci",606,"Francia","Masculino",35,3845,132164.26,1,0,1,164815.59,0
"5793",3501,15715622,"To Rot",583,"Francia","Femenino",57,4281,238387.56,1,0,1,147964.99,1
"5794",7321,15714355,"Sinclair",775,"Alemania","Masculino",32,5139,121669.23,1,0,1,125898.39,0
"5795",643,15692416,"Aikenhead",358,"España","Femenino",52,2963,143542.36,3,1,0,141959.11,1
"5796",6587,15569050,"Farrell",444,"Francia","Masculino",45,2009,0,1,1,0,130009.85,1
"5797",9830,15728352,"Yermakov",623,"Francia","Masculino",27,3386,120509.81,1,0,0,142170.44,0
"5798",792,15709474,"Macnamara",740,"Alemania","Femenino",57,6215,113386.36,2,1,1,65121.63,1
"5799",3984,15748068,"Boyle",571,"España","Femenino",31,5117,0,2,1,1,194667.92,0
"5800",1403,15701096,"De Garis",778,"Francia","Masculino",44,3590,123863.64,1,1,0,144494.94,0
"5801",3331,15588701,"Lai",592,"Francia","Femenino",38,3358,0,2,1,0,35338.96,0
"5802",8557,15791958,"Mazzi",849,"Francia","Femenino",41,6941,0,2,1,1,169203.51,1
"5803",4293,15749381,"Yu",790,"Francia","Femenino",41,4278,126619.27,1,1,0,198224.38,0
"5804",272,15676513,"Burns",601,"Alemania","Masculino",35,4305,71553.83,1,1,0,177384.45,0
"5805",6521,15633043,"Fedorova",545,"España","Femenino",39,3025,0,1,0,0,38410.74,1
"5806",6146,15655590,"Garcia",581,"España","Masculino",46,4913,79385.21,2,0,0,188492.82,0
"5807",9209,15740356,"Palmer",660,"Alemania","Masculino",26,8684,115021.76,1,0,1,162443.05,0
"5808",7799,15759317,"Vasilieva",748,"Alemania","Femenino",27,2311,90971.85,1,1,1,131662.47,0
"5809",8638,15591150,"Nwebube",570,"España","Masculino",34,10410,0,2,0,1,183387.12,0
"5810",6615,15646594,"Ali",749,"Francia","Masculino",41,8147,57568.94,1,1,1,61128.29,0
"5811",8027,15591740,"Fletcher",590,"Francia","Femenino",54,5735,0,2,1,1,93820.49,1
"5812",4582,15648800,"Paterson",731,"Alemania","Femenino",21,2114,132312.06,1,1,0,106663.46,1
"5813",6230,15686870,"Ball",761,"Alemania","Masculino",36,1796,108239.11,2,0,0,99444.02,0
"5814",5205,15788686,"Gibson",538,"España","Masculino",40,6733,0,2,1,1,25554.4,0
"5815",874,15687852,"Vinogradoff",611,"Francia","Masculino",30,8812,104145.65,1,0,0,159629.64,0
"5816",2692,15669611,"Mott",632,"Francia","Masculino",71,10590,83116.68,1,1,1,27597.76,0
"5817",8375,15754874,"Nwoye",700,"Francia","Masculino",26,7436,119009.57,1,1,0,141926.43,0
"5818",2615,15796114,"Phelps",594,"Francia","Femenino",34,4953,141525.55,1,0,0,9443.15,0
"5819",3121,15765375,"Butusov",797,"Francia","Femenino",46,10934,0,1,0,0,162668.33,0
"5820",2274,15682211,"Tu",467,"Francia","Masculino",57,7463,0,2,1,1,114448.77,0
"5821",579,15798659,"Kennedy",526,"España","Femenino",43,3983,0,2,1,0,31705.19,0
"5822",2187,15699247,"Chapman",791,"Francia","Femenino",44,4051,0,2,1,1,123977.86,1
"5823",1890,15677062,"Howe",666,"Francia","Femenino",38,8867,127043.09,1,1,NA,8247,0
"5824",8868,15615753,"Upchurch",597,"Alemania","Femenino",35,10395,131101.04,1,1,1,192852.67,0
"5825",6261,15656484,"Woods",682,"Francia","Masculino",40,6863,0,2,1,1,140745.91,0
"5826",5948,15714993,"Longo",552,"Francia","Femenino",41,2435,124349.34,1,1,0,135635.25,0
"5827",4388,15572777,"Meng",780,"España","Masculino",47,9149,86006.21,1,1,1,37973.13,0
"5828",1796,15762708,"Chiemezie",619,"España","Femenino",38,10849,119658.49,1,1,1,8646.58,0
"5829",9792,15803965,"Tang",654,"Francia","Masculino",55,9325,87485.67,1,1,1,3299.01,0
"5830",845,15754569,"Pagnotto",664,"Francia","Masculino",57,9284,0,2,1,1,56562.57,0
"5831",9482,15784594,"Mazzi",549,"Alemania","Femenino",37,7046,130622.34,2,1,1,128499.94,0
"5832",3571,15778345,"Stevens",749,"Francia","Femenino",33,8575,74385.98,1,1,0,20164.47,0
"5833",4001,15658409,"Mao",686,"Francia","Masculino",41,10561,128876.71,3,1,1,106939.34,1
"5834",9673,15709780,"Azuka",667,"Francia","Femenino",37,9943,71786.9,2,1,1,67734.79,0
"5835",8775,15717138,"Watson",850,"España","Masculino",31,5495,82613.56,2,1,0,149170.92,0
"5836",8353,15672756,"Mills",716,"Francia","Femenino",35,2386,112808.18,1,0,1,17848.3,0
"5837",2960,15803681,"Sims",803,"Francia","Femenino",26,2250,0,2,1,1,181208.47,0
"5838",1595,15750602,"Clendinnen",662,"Francia","Masculino",29,7723,147092.65,1,1,0,10928.3,0
"5839",9621,15627637,"Obioma",709,"Alemania","Masculino",23,9701,73314.04,2,1,0,63446.47,0
"5840",6963,15651369,"Wright",626,"Francia","Masculino",21,2178,0,2,1,0,66232.23,0
"5841",2359,15614187,"Pottinger",648,"Alemania","Femenino",39,4132,126935.98,2,0,1,57995.74,0
"5842",4186,15724663,"Christmas",654,"España","Femenino",36,7676,0,2,0,0,157238.05,0
"5843",7407,15685372,"Azubuike",350,"España","Masculino",54,2632,152677.48,1,1,1,191973.49,1
"5844",5021,15692258,"Thompson",569,"España","Masculino",31,8691,115406.97,1,0,0,145528.22,0
"5845",1627,15708228,"Toscani",476,"Alemania","Masculino",30,4098,134366.42,1,1,0,68343.53,0
"5846",5056,15701176,"Brown",663,"Francia","Masculino",26,6121,141462.13,1,1,0,440.2,0
"5847",9062,15634564,"Aksyonov",593,"España","Masculino",31,8920,112713.34,1,1,1,176868.89,0
"5848",4027,15604295,"Wei",543,"Francia","Masculino",36,2098,0,2,1,0,176728.28,0
"5849",2501,15579915,"Glennon",707,"Francia","Masculino",29,6060,0,2,1,0,139953.94,0
"5850",4087,15732774,"Marchesi",656,"Francia","Masculino",37,5208,112291.34,1,1,0,153157.97,0
"5851",1812,15710295,"Patrick",445,"Alemania","Femenino",38,3062,119413.62,2,1,0,175756.36,0
"5852",8965,15689514,"Kang",625,"Francia","Masculino",43,2366,201696.07,1,1,0,133020.9,1
"5853",5668,15598940,"Achebe",681,"Alemania","Masculino",38,9807,181804.34,2,1,1,57517.71,0
"5854",7850,15579040,"Hs?",556,"Francia","Femenino",46,7402,0,2,0,0,109184.24,0
"5855",7348,15721835,"Owen",791,"España","Masculino",25,4248,0,1,1,0,89666.28,0
"5856",2986,15595067,"Zhirov",637,"España","Femenino",40,2465,0,2,1,1,181610.6,0
"5857",7925,15689152,"Loggia",683,"España","Masculino",38,4731,126152.84,1,0,0,15378.75,0
"5858",8855,15659486,"Yudina",586,"Alemania","Masculino",34,2748,74309.81,1,1,0,15034.93,0
"5859",8983,15576760,"Onodugoadiegbemma",673,"Alemania","Masculino",36,3682,73088.06,2,0,0,196142.26,0
"5860",2158,15737506,"Tretiakova",645,"Francia","Masculino",42,2959,0,1,0,0,149807.01,0
"5861",4736,15768342,"Bolton",718,"Francia","Masculino",52,8572,79475.3,3,1,1,32421.32,1
"5862",8991,15772148,"Ferrari",639,"Alemania","Femenino",37,5129,151242.48,1,0,1,49637.65,0
"5863",1877,15786643,"Tsao",602,"Francia","Masculino",32,4968,0,2,1,1,116052.92,0
"5864",4512,15607746,"Belstead",573,"Francia","Femenino",36,8380,0,1,1,1,56905.38,0
"5865",4415,15638806,"Blackburn",645,"España","Masculino",49,2308,0,2,0,0,10023.15,0
"5866",7155,15761692,"Muir",594,"Francia","Masculino",40,4473,122417.17,2,0,1,190882.69,0
"5867",6022,15638607,"Nwabugwu",546,"Francia","Femenino",52,6660,0,1,1,0,137332.37,1
"5868",6298,15663194,"Voronova",582,"Alemania","Femenino",40,8248,110150.43,1,1,1,191757.65,1
"5869",1198,15758171,"Tien",582,"Francia","Masculino",20,3833,0,1,1,1,55763.66,0
"5870",3036,15739578,"Chiazagomekpere",850,"Francia","Masculino",49,7600,128663.9,1,1,0,65769.3,1
"5871",48,15740494,"Cameron",633,"Francia","Femenino",33,2259,0,2,1,0,191111.02,0
"5872",7209,15682618,"Jamieson",535,"Francia","Femenino",31,2075,111855.04,2,1,1,36278.89,0
"5873",1210,15754605,"Jarvis",563,"Francia","Femenino",39,1676,0,2,1,1,17603.81,0
"5874",5595,15679029,"Kung",718,"Francia","Masculino",33,10124,102874.28,1,0,0,117841.06,0
"5875",7878,15645200,"Chiang",581,"Alemania","Femenino",54,7198,152508.99,1,1,0,187597.98,1
"5876",113,15630725,"Johnson",649,"Francia","Femenino",45,2479,92786.66,1,1,0,173365.9,1
"5877",2465,15805704,"Murphy",745,"Francia","Femenino",32,5823,0,4,0,1,179705.13,1
"5878",9502,15705448,"Gilbert",647,"Alemania","Masculino",52,10079,130013.12,1,1,1,190806.36,1
"5879",9785,15597951,"Muir",471,"Francia","Femenino",58,3726,114713.57,1,1,1,36315.03,0
"5880",1572,15806132,"Martin",555,"Francia","Masculino",55,3094,146798.81,1,1,1,74149.77,0
"5881",8186,15622171,"Nnamdi",642,"Francia","Masculino",30,4124,80964.57,2,1,0,174738.2,0
"5882",9620,15567855,"Chukwufumnanya",623,"Francia","Femenino",29,9929,0,2,0,0,39382.06,0
"5883",7814,15750549,"Akobundu",660,"Alemania","Masculino",30,10773,84440.1,2,1,1,60485.98,0
"5884",6617,15762134,"Liang",506,"Alemania","Masculino",59,5743,119152.1,2,1,1,170679.74,0
"5885",6488,15718071,"Tuan",655,"Francia","Femenino",51,3964,0,2,0,1,15801.02,0
"5886",1401,15777893,"Davide",777,"Francia","Masculino",43,8544,0,2,1,0,21785.91,0
"5887",7229,15586069,"Abernathy",560,"Francia","Femenino",30,9396,108883.29,1,1,0,27914.95,0
"5888",241,15677336,"Aitken",557,"Alemania","Masculino",57,9364,120043.13,1,1,0,132370.75,1
"5889",1761,15699225,"Pirozzi",757,"Francia","Masculino",46,8780,0,2,1,0,37460.05,0
"5890",4506,15744622,"Osorio",822,"Francia","Masculino",32,6283,116358,1,1,0,108798.36,0
"5891",8160,15624677,"Marquez",543,"Alemania","Femenino",37,10711,122304.65,2,0,0,33998.7,0
"5892",8973,15579820,"Robertson",704,"España","Masculino",38,10643,106687.76,1,1,0,173776.5,0
"5893",7936,15626507,"Chukwubuikem",558,"Francia","Masculino",27,7241,152283.39,1,1,0,183271.15,0
"5894",2654,15754177,"Bazarova",712,"España","Masculino",53,2642,111061.01,2,0,0,26542.17,0
"5895",9644,15749093,"Tretyakova",801,"Francia","Masculino",43,10350,158713.08,2,0,0,98586.14,0
"5896",8574,15570895,"Ch'in",608,"Francia","Masculino",42,7251,163548.07,1,1,0,38866.85,0
"5897",9346,15723411,"Jamieson",607,"España","Femenino",36,2539,98266.3,1,1,1,46416.36,0
"5898",3204,15622370,"Boyle",813,"Alemania","Masculino",30,10485,116416.94,1,0,1,85808.22,0
"5899",344,15638149,"Rowley",528,"Francia","Masculino",37,2510,103772.45,1,1,0,197111.99,0
"5900",7565,15673984,"Daniels",536,"Francia","Femenino",35,5267,0,1,1,0,171840.24,1
"5901",389,15650889,"Golubev",710,"Alemania","Femenino",30,2338,133537.1,2,1,0,155593.74,0
"5902",9003,15795224,"Wu",760,"Francia","Masculino",39,4125,178585.46,1,1,0,67131.3,1
"5903",2579,15594577,"De Luca",556,"Francia","Masculino",35,4076,0,2,1,1,192751.18,0
"5904",4966,15792228,"Onwumelu",748,"Francia","Masculino",60,5913,152335.7,1,1,0,126743.33,NA
"5905",2921,15635531,"Boag",575,"España","Femenino",30,9752,0,2,1,0,185341.63,0
"5906",589,15742511,"Gordon",514,"Francia","Masculino",35,9980,121030.9,1,1,0,10008.68,0
"5907",5140,15657214,"Hsia",601,"Francia","Masculino",74,3003,0,2,0,1,51554.58,0
"5908",4308,15680920,"Marchesi",695,"Francia","Masculino",46,1217,49512.55,1,1,0,133007.34,0
"5909",7830,15712264,"Plumb",713,"Francia","Femenino",39,10659,0,2,1,1,126263.97,0
"5910",3412,15747757,"Trevascus",600,"Alemania","Femenino",58,8259,118723.11,1,0,0,6209.51,1
"5911",955,15733872,"Marino",791,"Alemania","Femenino",33,9125,130229.71,2,0,0,54019.93,1
"5912",6324,15759751,"Tsui",483,"Francia","Masculino",48,5359,0,2,1,1,110059.38,0
"5913",1440,15718064,"Chia",635,"España","Masculino",29,10679,0,2,0,0,117173.8,0
"5914",6784,15779973,"Gibbons",684,"Alemania","Masculino",35,10620,99967.76,1,1,1,176882.08,0
"5915",8080,15793346,"Ofodile",602,"Francia","Femenino",72,7279,0,2,1,1,171260.66,0
"5916",5548,15788556,"Trouette",683,"Francia","Femenino",42,5730,148283.94,1,1,1,44692.63,1
"5917",1840,15621083,"Douglas",698,"Francia","Masculino",57,3918,136325.48,2,1,1,72549.27,1
"5918",6343,15643048,"Mueller",639,"Francia","Masculino",66,9479,0,2,0,1,42240.54,0
"5919",6467,15646037,"Sopuluchi",641,"Francia","Masculino",77,2615,0,3,1,1,81514.06,0
"5920",4534,15724764,"Lawley",667,"Alemania","Femenino",42,9688,64404.26,2,0,0,26022.37,0
"5921",7797,15567063,"Manna",766,"Alemania","Femenino",34,5401,106434.94,1,0,1,137995.66,1
"5922",2883,15767908,"Nicholson",567,"Francia","Masculino",38,5597,127678.8,2,0,0,45422.89,0
"5923",2661,15625092,"Colombo",502,"Alemania","Femenino",57,6005,101465.31,1,1,0,43568.31,1
"5924",7874,15813974,"Maruff",731,"Alemania","Masculino",37,7178,116880.53,1,0,0,172718.35,1
"5925",3494,15791040,"Vasilyeva",801,"España","Masculino",58,10193,79954.61,2,1,1,30484.19,0
"5926",8668,15782659,"Mamelu",527,"Francia","Masculino",32,3503,0,1,1,0,109523.88,0
"5927",2120,15812497,"D'Albertis",654,"Alemania","Masculino",37,2542,112146.12,1,1,0,75927.35,0
"5928",4597,15658100,"Piccio",695,"Francia","Femenino",42,9340,0,2,0,1,140724.64,0
"5929",1380,15623210,"Smith",484,"Alemania","Femenino",55,8214,149349.58,3,0,0,137519.92,1
"5930",9696,15569364,"Victor",666,"Francia","Masculino",36,5450,0,2,1,0,35156.54,0
"5931",808,15663489,"Onio",633,"Alemania","Femenino",29,NA,138577.34,1,1,0,193362.99,0
"5932",8567,15650237,"Morgan",754,"España","Femenino",32,1151,0,2,1,0,89520.75,0
"5933",4626,15678385,"Lange",465,"Francia","Masculino",25,2459,78247.31,2,1,1,10472.31,0
"5934",8666,15652948,"Yen",738,"Francia","Masculino",33,10512,92676.3,1,1,0,105817.63,0
"5935",9196,15769948,"Palerma",737,"Alemania","Masculino",35,2028,133377.8,1,0,1,64050.19,0
"5936",2679,15589793,"Onwuamaeze",604,"Francia","Masculino",53,2952,144453.75,1,1,0,190998.96,1
"5937",1294,15779581,"Bottrill",734,"España","Femenino",43,4091,55853.33,2,0,1,94811.85,1
"5938",1132,15598070,"Marchesi",564,"Francia","Femenino",33,4203,135946.26,1,1,0,63170,0
"5939",9950,15769169,"Trentino",645,"Francia","Masculino",41,2200,0,1,0,1,28667.56,0
"5940",9116,15572022,"Han",605,"Francia","Femenino",36,9141,0,1,0,1,690.84,0
"5941",7777,15701412,"T'ien",739,"Francia","Masculino",40,7477,0,2,0,0,173321.65,0
"5942",9740,15642885,"Gray",792,"Francia","Masculino",30,3957,0,2,1,0,199644.2,0
"5943",664,15765257,"Meng",564,"España","Masculino",31,8118,121461.87,1,1,1,20432.09,1
"5944",9021,15739168,"Fowler",511,"Francia","Femenino",31,4947,137411.29,1,0,1,161854.98,0
"5945",4185,15801441,"Campbell",670,"Alemania","Femenino",35,8113,79585.96,1,0,1,198802.9,0
"5946",6314,15596552,"Stephens",535,"Alemania","Masculino",48,2353,134542.73,1,1,1,58203.67,1
"5947",842,15801934,"Su",678,"Francia","Masculino",66,5361,0,2,1,1,47117.03,0
"5948",1425,15789097,"Keeley",644,"Francia","Masculino",48,3290,0,2,0,1,44965.54,1
"5949",8461,15607877,"Maclean",576,"España","Masculino",26,10841,0,2,0,1,34101.06,0
"5950",8483,15650432,"Liu",849,"Alemania","Masculino",41,6063,84622.13,1,1,1,198072.16,0
"5951",5943,15598948,"DeRose",523,"España","Femenino",24,10432,172231.93,1,0,1,155144.12,0
"5952",503,15577806,"Chiu",794,"Alemania","Femenino",54,4277,75900.84,1,1,1,192154.66,0
"5953",3900,15631406,"Munro",459,"Alemania","Masculino",50,9018,109387.9,1,1,0,155721.15,0
"5954",8378,15605835,"Rice",743,"Francia","Masculino",37,3129,69143.91,2,0,1,105780.18,0
"5955",3048,15792489,"Polyakova",622,"España","Masculino",42,9035,0,2,1,0,119127.06,0
"5956",3993,15628155,"Dike",410,"Francia","Femenino",35,6489,117183.74,1,1,1,109733.73,0
"5957",7466,15576111,"Reagan",734,"Alemania","Masculino",33,9048,121898.58,1,1,0,61829.89,0
"5958",869,15672145,"Swift",534,"Francia","Femenino",34,1443,121551.58,2,1,1,70179,0
"5959",5657,15705506,"Perry",751,"España","Masculino",38,8612,0,2,0,0,90839.61,0
"5960",5697,15597945,"Dellucci",636,"España","Femenino",32,1022,0,2,1,0,138555.46,0
"5961",569,15681075,"Chukwualuka",682,"Francia","Femenino",58,6192,0,1,1,1,706.5,0
"5962",5037,15716501,"Moon",659,"Francia","Masculino",32,8861,95377.13,1,0,1,187551.24,0
"5963",9831,15636520,"Milani",692,"Francia","Masculino",27,6720,125547.53,1,0,0,7900.46,0
"5964",6209,15605916,"Uvarova",659,"Francia","Femenino",50,9185,0,1,1,0,183399.12,1
"5965",2011,15809248,"Cole",524,"Francia","Femenino",36,1093,0,2,1,0,109614.57,0
"5966",3576,15723105,"Feetham",756,"Francia","Femenino",28,6177,0,1,1,1,164394.65,0
"5967",4341,15710978,"Palerma",715,"Alemania","Masculino",42,4724,88120.97,2,1,1,21333.22,0
"5968",6350,15672216,"Uvarov",584,"Francia","Femenino",40,10214,82441.75,1,0,0,80852.11,0
"5969",4807,15661903,"Hsia",699,"Francia","Femenino",43,4659,80764.03,1,1,0,199378.58,1
"5970",1797,15771856,"Cremin",632,"España","Femenino",32,8319,0,2,1,0,19525.65,0
"5971",1433,15777892,"Samsonova",721,"Alemania","Masculino",37,1198,107720.64,1,1,1,158591.12,0
"5972",1057,15672692,"Yin",787,"Francia","Femenino",42,1726,145988.65,2,1,1,79510.37,0
"5973",4167,15692664,"Diribe",677,"Francia","Femenino",58,10980,90022.85,1,0,1,2988.28,0
"5974",2288,15623927,"Alexander",576,"Francia","Masculino",55,3261,0,2,1,1,94450.97,0
"5975",179,15682369,"Pisano",613,"Francia","Masculino",47,7240,146034.74,1,1,1,77146.14,0
"5976",4416,15618391,"Doyle",810,"Francia","Masculino",33,7836,0,2,1,1,77965.67,0
"5977",7938,15588854,"Wu",715,"Francia","Femenino",31,8650,110581.29,1,1,1,94715.24,0
"5978",522,15618926,"Nwachukwu",520,"España","Masculino",43,2545,0,2,1,1,36202.74,0
"5979",6981,15648005,"Russell",672,"España","Masculino",33,3319,0,2,1,1,182738,0
"5980",3849,15703728,"Chieloka",700,"España","Masculino",47,6140,0,1,1,0,121798.52,1
"5981",5482,15664214,"Hearn",670,"Francia","Masculino",33,5651,141204.65,2,1,0,76257.46,0
"5982",9937,15734578,"Craig",726,"Francia","Femenino",53,8262,113537.73,1,0,1,28367.21,0
"5983",6894,15575676,"Chung",638,"Francia","Masculino",24,4982,0,2,0,1,162597.15,0
"5984",5342,15732967,"Cremonesi",731,"Francia","Masculino",19,9585,0,2,1,1,151581.79,0
"5985",4137,15693732,"Kilgour",775,"Francia","Femenino",66,4385,0,2,1,1,67622.34,0
"5986",8177,15707114,"Holder",831,"Francia","Masculino",30,2883,0,2,0,1,3430.38,0
"5987",5399,15748649,"Shen",644,"Francia","Masculino",40,8517,93183.19,1,1,0,73882.49,0
"5988",2503,15639665,"Herbert",846,"España","Masculino",61,10392,0,2,1,1,96202.44,0
"5989",832,15587596,"Morrison",628,"España","Femenino",39,5200,107553.33,1,1,0,117523.41,0
"5990",7549,15683118,"Rechner",590,"Francia","Masculino",32,6947,0,2,1,0,138889.15,0
"5991",9651,15780359,"Storey",643,"Alemania","Masculino",25,7564,115142.9,1,1,1,148098.95,0
"5992",6840,15805254,"Ndukaku",652,"España","Femenino",75,1086,0,2,1,1,114675.75,0
"5993",8377,15720509,"Hs?",696,"Francia","Masculino",34,5100,150856.79,1,0,1,8236.78,0
"5994",9311,15783859,"Boni",733,"Francia","Femenino",24,8114,161884.99,1,1,1,9617.24,0
"5995",5847,15608968,"Averyanov",714,"Alemania","Masculino",21,1847,86402.52,2,0,0,27330.59,0
"5996",4109,15737909,"Bates",759,"Francia","Masculino",44,8477,111095.58,2,1,0,100137.7,0
"5997",8131,15591248,"Chukwumaobim",628,"Francia","Femenino",29,8438,71996.29,1,1,1,34857.46,0
"5998",8220,15797194,"T'ao",570,"Francia","Masculino",39,7182,129674.89,2,1,0,80552.36,0
"5999",7964,15700300,"Okoli",674,"Alemania","Femenino",44,8507,131593.85,1,NA,1,171345.02,1
"6000",1322,15605531,"Daly",457,"España","Femenino",38,10212,0,2,1,0,173219.09,0
"6001",7578,15770711,"Lu",766,"Alemania","Femenino",28,9294,90696.78,1,0,1,21597.2,0
"6002",4188,15722632,"Dickson",716,"Alemania","Masculino",50,8975,119655.77,1,1,1,12944.17,1
"6003",4614,15748069,"Clunie",485,"Francia","Femenino",25,6145,134467.26,1,1,1,113266.09,0
"6004",4657,15589643,"Ngozichukwuka",684,"España","Femenino",41,3254,0,1,1,1,138394.37,0
"6005",5736,15792989,"Bianchi",543,"Francia","Femenino",71,6300,104308.77,1,1,1,25650.04,0
"6006",3681,15745354,"Franklin",611,"España","Femenino",37,1408,0,2,1,0,125696.26,0
"6007",1836,15797389,"Hsia",604,"España","Masculino",23,2821,124577.33,1,1,1,7267.25,0
"6008",8944,15774104,"Chukwualuka",539,"España","Masculino",39,6366,0,2,1,1,48189.94,0
"6009",6341,15622083,"Paterson",647,"Alemania","Masculino",30,8461,143138.91,2,1,0,2955.46,0
"6010",743,15695792,"Ch'ien",673,"Francia","Masculino",65,4981,0,1,1,1,85733.33,0
"6011",5519,15680001,"McDonald",602,"Francia","Masculino",38,5299,111835.94,2,1,0,124389.61,0
"6012",4179,15675328,"Knight",449,"Francia","Femenino",37,3887,0,2,1,0,82176.48,0
"6013",9763,15767722,"Richardson",593,"Francia","Femenino",39,4422,117704.73,1,1,0,197933.5,0
"6014",7179,15809823,"Thurgood",491,"Alemania","Masculino",19,3991,125860.2,1,0,0,129690.5,0
"6015",6095,15701175,"Bruno",493,"Francia","Femenino",33,5992,90791.69,1,1,1,59659.53,0
"6016",2342,15812482,"Young",575,"Francia","Masculino",27,7314,139301.68,1,1,0,99843.98,0
"6017",5938,15781127,"Giordano",663,"España","Femenino",33,9441,96769.04,1,1,1,36864.05,0
"6018",7024,15574842,"Lorenzo",653,"Alemania","Femenino",25,3422,158266.42,3,1,1,199357.24,0
"6019",7572,15662238,"Davis",822,"Francia","Masculino",37,5810,105563,1,1,0,182624.93,0
"6020",4600,15802351,"Beers",755,"Alemania","Femenino",33,3103,90560.3,2,1,1,42607.69,0
"6021",6321,15654300,"Mao",530,"Alemania","Masculino",33,6846,75242.28,1,0,1,101694.67,0
"6022",381,15681174,"Zuev",730,"Francia","Masculino",39,2031,116537.6,1,0,0,145679.6,0
"6023",7954,15713983,"Mao",780,"Alemania","Masculino",34,8165,94108.54,2,1,0,177235.21,0
"6024",4792,15617065,"Pan",650,"España","Masculino",42,8328,194532.66,1,1,0,171045.31,1
"6025",1043,15661249,"Bellucci",699,"Francia","Masculino",53,1607,0,2,0,1,111307.98,0
